   160/299     16.8G    0.1564    0.0634   0.02367    0.2435       136       640    0.5075    0.4065     0.388    0.2096    0.1405   0.07791   0.01992
   161/299     16.8G    0.1569   0.06345   0.02367    0.2441       136       640    0.5294    0.3963    0.3882    0.2102    0.1404   0.07786   0.01989
   162/299     16.8G    0.1562   0.06334   0.02355    0.2431       137       640    0.5419    0.3924    0.3891    0.2107    0.1404   0.07781   0.01988
   163/299     16.8G    0.1558   0.06321   0.02341    0.2424       137       640    0.5384    0.3934    0.3888    0.2107    0.1404   0.07776   0.01986
   164/299     16.8G    0.1555   0.06311   0.02339     0.242       137       640    0.5304    0.3975    0.3896    0.2117    0.1403   0.07774   0.01982
   165/299     16.8G    0.1555   0.06315   0.02337     0.242       137       640    0.5285    0.3992      0.39    0.2117    0.1402   0.07769   0.01978
   166/299     16.8G    0.1559   0.06317   0.02331    0.2423       137       640     0.535    0.3956    0.3905    0.2122    0.1401   0.07764   0.01975
   167/299     16.8G    0.1556   0.06306   0.02324    0.2419       136       640    0.5455    0.3907    0.3904    0.2121      0.14   0.07759   0.01973
   168/299     16.8G    0.1552     0.063   0.02322    0.2414       137       640    0.5459    0.3979    0.3926    0.2138    0.1399   0.07753    0.0197
   169/299     16.8G    0.1543   0.06279   0.02307    0.2401       136       640     0.529    0.4011     0.392    0.2126    0.1399   0.07753   0.01967
   170/299     16.8G    0.1547   0.06286   0.02307    0.2406       137       640     0.547    0.3986    0.3944    0.2141    0.1397    0.0775   0.01964
   171/299     16.8G    0.1543   0.06276   0.02298    0.2401       137       640    0.5445    0.3998    0.3949    0.2146    0.1395   0.07745   0.01963
   172/299     16.8G    0.1536   0.06256   0.02286     0.239       136       640     0.541     0.403    0.3952    0.2149    0.1395   0.07741    0.0196
   173/299     16.8G    0.1542   0.06266   0.02287    0.2397       137       640    0.5367    0.3991     0.394    0.2139    0.1394   0.07737   0.01957
   174/299     16.8G    0.1535   0.06258   0.02281    0.2389       137       640    0.5215    0.4071    0.3941    0.2145    0.1392   0.07734   0.01955
   175/299     16.8G    0.1535   0.06257   0.02278    0.2388       137       640    0.5183    0.4099    0.3936    0.2143    0.1391    0.0773   0.01954
   176/299     16.8G    0.1526   0.06245   0.02265    0.2377       136       640    0.5557    0.3912     0.394    0.2144     0.139   0.07726   0.01954
   177/299     16.8G    0.1525    0.0624   0.02264    0.2375       137       640     0.524    0.4069    0.3935    0.2149    0.1389   0.07723   0.01951
   178/299     16.8G    0.1527   0.06234   0.02257    0.2376       137       640     0.529    0.4026    0.3931    0.2151    0.1389    0.0772    0.0195
   179/299     16.8G     0.152    0.0623   0.02252    0.2369       137       640    0.5353    0.4006    0.3934    0.2156    0.1388   0.07715   0.01946
   180/299     16.8G    0.1516   0.06215   0.02249    0.2363       136       640    0.5672    0.3886    0.3935    0.2161    0.1387   0.07712   0.01943
   181/299     16.8G    0.1512   0.06194   0.02223    0.2354       137       640    0.5537    0.3941    0.3952    0.2166    0.1387   0.07711   0.01941
   182/299     16.8G    0.1513   0.06201   0.02229    0.2356       137       640    0.5188    0.4143    0.3959    0.2167    0.1386   0.07709   0.01938
   183/299     16.8G    0.1516   0.06208   0.02231    0.2359       136       640    0.5404    0.4044     0.397    0.2173    0.1385   0.07705   0.01935
   184/299     16.8G    0.1514   0.06206   0.02225    0.2357       136       640     0.545    0.4036    0.3976    0.2175    0.1384   0.07703   0.01935
   185/299     16.8G    0.1509   0.06187   0.02212    0.2349       136       640    0.5534    0.4065    0.3995    0.2191    0.1383     0.077   0.01936
   186/299     16.8G    0.1503   0.06173     0.022    0.2341       137       640    0.5568    0.3997    0.3984     0.218    0.1382   0.07698   0.01933
   187/299     16.8G    0.1503   0.06175   0.02193     0.234       137       640     0.535    0.4095    0.3988    0.2182    0.1382   0.07694    0.0193
   188/299     16.8G    0.1506   0.06179   0.02201    0.2344       137       640    0.5467    0.4041    0.3987    0.2188    0.1382   0.07689   0.01927
   189/299     16.8G    0.1495   0.06164   0.02187    0.2331       136       640    0.5641    0.4018    0.3989     0.219    0.1382   0.07687   0.01925
   190/299     16.8G    0.1495   0.06158   0.02181    0.2329       135       640    0.5634    0.4025    0.3992    0.2188    0.1382    0.0769   0.01923
   191/299     16.8G    0.1491   0.06149   0.02167    0.2323       135       640    0.5564    0.4063    0.4003    0.2192    0.1381   0.07689   0.01922
   192/299     16.8G    0.1489   0.06142   0.02166     0.232       137       640    0.5506    0.4076    0.4002    0.2191    0.1379   0.07686   0.01919
   193/299     16.8G    0.1487   0.06133    0.0216    0.2317       136       640    0.5461    0.4112    0.4005    0.2195    0.1378   0.07685   0.01915
   194/299     16.8G    0.1488   0.06133   0.02158    0.2318       136       640    0.5645    0.4041    0.4012    0.2199    0.1378   0.07683   0.01911
   195/299     16.8G    0.1486   0.06127   0.02155    0.2315       137       640    0.5742    0.4002    0.4011    0.2196    0.1375   0.07677   0.01908
   196/299     16.8G    0.1484   0.06117   0.02147     0.231       137       640    0.5727    0.4017    0.4016    0.2203    0.1373   0.07672   0.01901
   197/299     16.8G    0.1475     0.061   0.02133    0.2298       137       640    0.5784    0.4011     0.401    0.2208    0.1372   0.07668   0.01896
   198/299     16.8G    0.1478   0.06108   0.02132    0.2302       137       640    0.5614    0.4082    0.4012    0.2215    0.1371   0.07669   0.01894
   199/299     16.8G    0.1473   0.06094   0.02117    0.2294       137       640    0.5668    0.4049    0.4022    0.2215     0.137   0.07662   0.01892
   200/299     16.8G    0.1475     0.061   0.02124    0.2297       137       640    0.5433    0.4155    0.4025    0.2219    0.1369   0.07658   0.01888
   201/299     16.8G    0.1471    0.0609   0.02115    0.2291       137       640    0.5471    0.4143    0.4033    0.2227    0.1367   0.07658   0.01885
   202/299     16.8G    0.1472   0.06096   0.02118    0.2293       137       640    0.5636    0.4064    0.4039     0.223    0.1367   0.07655   0.01884
   203/299     16.8G    0.1469    0.0607   0.02107    0.2287       136       640    0.5408    0.4184    0.4049    0.2231    0.1367   0.07653   0.01884
